MakeValue|ModelValue|ModelGroup|Model_Description|MotorType|SumInsured|ClaimTypeValue|CC|Seat|Weight|AgeDriver|AgeCar|AgeCarMax|BasePremium|MainPremium|EndorsePremium01|EndorsePremium02|EndorsePremium03|DriverDiscountRate|DriverDiscount|GroupDiscountRate|GroupDiscountAmt|HistoryDiscountRate|HistoryDiscountAmt|OtherDiscountRate|OtherDiscountAmt|PlusPremium1|PlusPremium2|NetPremium|Stamp|VAT|TotalPremium|DeductAmt|FIRE&THEFT|TPPI_P|TPPI_C|TPPD|Bail Bond|PA_Driver|PA_Passengers|MED|CommissionRate|PromotionDiscountRate|PromotionDiscountAmt|PromotionEffectiveDate|PromotionExpiryDate|CarGroup|ProductType
Honda|Accord|Accord|Sedan 4dr TECH SA 5sp FWD 2.4i|110|790000|02|2400|7|||5|5||||||||||||||||20478.00|82.00|1439.20|22000.00||790000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Freed|Freed|Wagon 4dr SE 7st Auto 5sp FWD 1.5i (CBU)|110|410000|02|1500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||410000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Freed|Freed|Wagon 4dr E 7st Auto 5sp FWD 1.5i (CBU)|110|430000|02|1500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||430000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Freed|Freed|Wagon 4dr EL 7st Auto 5sp FWD 1.5i (CBU)|110|470000|02|1500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||470000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Brio|Brio|Hatch 4dr S Man 5sp FWD 1.2i|110|210000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Hatch 4dr S Auto FWD 1.2i|110|240000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||240000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Hatch 4dr V Man 5sp FWD 1.2i|110|230000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||230000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Hatch 4dr V Auto FWD 1.2i|110|250000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||250000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Hatch 4dr V Limited Auto FWD 1.2i|110|260000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||260000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Sedan 4dr Amaze S Man 5sp FWD 1.2i|110|220000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||220000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Sedan 4dr Amaze S CVT FWD 1.2i|110|240000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||240000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Sedan 4dr Amaze V Man 5sp FWD 1.2i|110|240000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||240000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Brio|Brio|Sedan 4dr Amaze V CVT FWD 1.2i|110|260000|02|1200|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||260000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|MY11 Sedan 4dr S i-VTEC Man 5sp FWD 1.5i|110|280000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||280000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|MY11 Sedan 4dr S i-VTEC Auto 5sp FWD 1.5i|110|300000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||300000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr S CNG Auto 5sp FWD 1.5i|110|330000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||330000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|MY11 Sedan 4dr V i-VTEC Auto 5sp FWD 1.5i|110|320000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|Sedan 4dr V CNG Auto 5sp FWD 1.5i|110|350000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||350000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|City|City|MY11 Sedan 4dr SV i-VTEC Auto 5sp FWD 1.5i|110|350000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||350000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Civic|Civic|FB Sedan 4dr S i-VTEC Man 5sp FWD 1.8i|110|360000|02|1800|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||360000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Civic|Civic|FB Sedan 4dr S i-VTEC SA 5sp FWD 1.8i|110|390000|02|1800|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||390000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Civic|Civic|FB Sedan 4dr E i-VTEC SA 5sp FWD 1.8i|110|430000|02|1800|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||430000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Civic|Civic|FB Sedan 4dr E i-VTEC SA 5sp FWD 1.8i (Navi)|110|450000|02|1800|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||450000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Civic|Civic|FB Sedan 4dr EL i-VTEC SA 5sp FWD 2.0i (Navi)|110|530000|02|2000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||530000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Civic|Civic|Sedan 4dr Hybrid CVT FWD 1.5i|110|480000|02|1500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||480000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Civic|Civic|Sedan 4dr Hybrid CVT FWD 1.5i (Navi)|110|510000|02|1500|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||510000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|Jazz|Jazz|Hatch 4dr S i-VTEC Man 5sp FWD 1.5i|110|310000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||310000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr S i-VTEC Auto 5sp FWD 1.5i|110|330000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||330000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr V i-VTEC Auto 5sp FWD 1.5i|110|340000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||340000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr SV i-VTEC Auto 5sp FWD 1.5i|110|370000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||370000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|Jazz|Jazz|Hatch 4dr Hybrid CVT FWD 1.3i|110|400000|02|1300|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||400000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Honda|CR-V|CR-V|Wagon 4dr S SA 5sp FWD 2.0i|110|560000|02|2000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||560000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|CR-V|CR-V|Wagon 4dr E SA 5sp 4WD 2.0i|110|610000|02|2000|7|||5|5||||||||||||||||19082.00|77.00|1341.13|20500.00||610000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|CR-V|CR-V|Wagon 4dr EL SA 5sp FWD 2.4i|110|690000|02|2400|7|||5|5||||||||||||||||19082.00|77.00|1341.13|20500.00||690000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Honda|CR-V|CR-V|Wagon 4dr EL SA 5sp 4WD 2.4i|110|730000|02|2400|7|||5|5||||||||||||||||20478.00|82.00|1439.20|22000.00||730000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-X|MU-X|Wagon 4dr 7st Auto 5sp RWD 2.5DCT (VGS,CD)|110|490000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||490000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-X|MU-X|Wagon 4dr 7st Auto 5sp RWD 2.5DCT (VGS,DVD)|110|580000|02|2500|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||580000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-X|MU-X|Wagon 4dr 7st Auto 5sp RWD 3.0DCT (VGS,DVD,Navi)|110|620000|02|3000|7|||5|5||||||||||||||||19082.00|77.00|1341.13|20500.00||620000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-X|MU-X|Wagon 4dr 7st Auto 5sp 4WD 3.0DCT (VGS,DVD,Navi)|110|670000|02|3000|7|||5|5||||||||||||||||19082.00|77.00|1341.13|20500.00||670000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Z-Prestige Auto 5sp RWD 2.5DCT (VGS, Navi)|210|430000|02|2500|3|3000||5|5||||||||||||||||17220.00|69.00|1210.23|18500.00||430000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab Chassis Man 5sp RWD 2.5DCT|210|250000|02|2500|3|3000||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab B Man 5sp RWD 2.5DCT|210|270000|02|2500|3|3000||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab B Man 5sp 4WD 2.5DCT (VGS)|210|330000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||330000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab S Man 5sp RWD 2.5DCT|210|280000|02|2500|3|3000||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab S Man 5sp RWD 2.5DCT (VGS)|210|290000|02|2500|3|3000||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab S Man 5sp RWD 2.5DCT|210|310000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||310000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab L Man 5sp RWD 2.5DCT|210|350000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||350000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Z Man 5sp RWD 2.5DCT|210|360000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||360000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Z Man 5sp RWD 2.5DCT (VGS)|210|370000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||370000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Z Man 5sp RWD 2.5DCT|210|380000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||380000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Z Man 5sp RWD 2.5DCT (VGS)|210|390000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||390000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Z Man 5sp RWD 2.5DCT (VGS,DVD)|210|400000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||400000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Z Auto 5sp RWD 2.5DCT (VGS)|210|410000|02|2500|3|3000||5|5||||||||||||||||17220.00|69.00|1210.23|18500.00||410000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Z-Prestige Man 5sp RWD 3.0DCT (VGS, Navi)|210|430000|02|3000|3|3000||5|5||||||||||||||||17220.00|69.00|1210.23|18500.00||430000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Vcross Z Man 5sp 4WD 2.5DCT (VGS)|210|410000|02|2500|3|3000||5|5||||||||||||||||17220.00|69.00|1210.23|18500.00||410000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Vcross Z-Prestige Man 5sp 4WD 3.0DCT (VGS, Navi)|210|450000|02|3000|3|3000||5|5||||||||||||||||17220.00|69.00|1210.23|18500.00||450000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab S Man 5sp RWD 2.5DCT|110|350000|02|2500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||350000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Z Man 5sp RWD 2.5DCT|110|420000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||420000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Z Man 5sp RWD 2.5DCT (VGS)|110|430000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||430000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Z Man 5sp RWD 2.5DCT (VGS,DVD)|110|440000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||440000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Z Auto 5sp RWD 2.5DCT (VGS)|110|460000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||460000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Z-Prestige Auto 5sp RWD 2.5DCT (VGS,Navi)|110|490000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||490000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Z-Prestige Man 5sp RWD 3.0DCT (VGS,Navi)|110|490000|02|3000|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||490000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Z-Prestige Auto 5sp RWD 3.0DCT (VGS,Navi)|110|510000|02|3000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||510000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Vcross L Man 5sp 4WD 2.5DCT (VGS)|110|450000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||450000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Vcross Z Auto 5sp 4WD 2.5DCT (VGS,DVD)|110|500000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||500000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Vcross Z-Prestige Man 5sp 4WD 3.0DCT (VGS, Navi)|110|510000|02|3000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||510000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Vcross Z-Prestige Auto 5sp 4WD 3.0DCT (VGS, Navi)|110|540000|02|3000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||540000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab X-Series Z Man 5sp RWD 2.5DCT (VGS)|210|390000|02|2500|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||390000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander X-Series Z Man 5sp RWD 2.5DCT (VGS,DVD)|210|430000|02|2500|3|3000||5|5||||||||||||||||17220.00|69.00|1210.23|18500.00||430000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander X-Series Z Man 5sp RWD 2.5DCT (VGS,DVD)|110|470000|02|2500|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||470000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander X-Series Z Prestige Auto 5sp RWD 2.5DCT (VGS,Navi)|110|520000|02|2500|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||520000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Hatch 4dr Sports Groove Man 5sp FWD 1.5i|110|280000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||280000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Hatch 4dr Sports Groove Auto 4sp FWD 1.5i|110|300000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||300000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Hatch 4dr Sports Spirit Auto 4sp FWD 1.5i|110|340000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||340000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Hatch 4dr Sports Maxx Sports Auto 4sp FWD 1.5i|110|370000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||370000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Sedan 4dr Elegance Groove Man 5sp FWD 1.5i|110|280000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||280000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Sedan 4dr Elegance Groove Auto 4sp FWD 1.5i|110|300000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||300000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Sedan 4dr Elegance Spirit Auto 4sp FWD 1.5i|110|340000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||340000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|2|2|Sedan 4dr Elegance Maxx Auto 4sp FWD 1.5i|110|370000|02|1500|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||370000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Hatch 4dr Spirit Sports Auto 4sp FWD 1.6i|110|410000|02|1600|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||410000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Hatch 4dr Spirit Sports Plus Auto 4sp FWD 1.6i|110|420000|02|1600|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||420000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Hatch 4dr Maxx Sports SA 5sp FWD 2.0i|110|500000|02|2000|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||500000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Sedan 4dr Groove Auto 4sp FWD 1.6i|110|350000|02|1600|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||350000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Sedan 4dr Spirit Auto 4sp FWD 1.6i|110|380000|02|1600|7|||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||380000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Sedan 4dr Spirit Plus Auto 4sp FWD 1.6i|110|410000|02|1600|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||410000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Sedan 4dr Spirit Plus Auto 4sp FWD 2.0i|110|460000|02|2000|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||460000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|3|3|Sedan 4dr Maxx Auto 4sp FWD 2.0i|110|500000|02|2000|7|||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||500000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|CX-5|CX-5|Wagon 4dr C SA 6sp FWD 2.0i (CBU)|110|520000|02|2000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||520000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|CX-5|CX-5|Wagon 4dr S SA 6sp FWD 2.0i (CBU)|110|570000|02|2000|7|||5|5||||||||||||||||17686.00|71.00|1242.99|19000.00||570000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|CX-5|CX-5|Wagon 4dr S SA 6sp FWD 2.5i (CBU)|110|630000|02|2500|7|||5|5||||||||||||||||19082.00|77.00|1341.13|20500.00||630000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|CX-5|CX-5|Wagon 4dr XDL SA 6sp 4WD 2.2DCT (CBU)|110|730000|02|2200|7|||5|5||||||||||||||||20478.00|82.00|1439.20|22000.00||730000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Mazda|BT-50 PRO_2DR|BT-50 PRO|Pickup 2dr Free Cab S Man 6sp RWD 2.2Ti|210|290000|02|2200|3|3000||5|5||||||||||||||||16289.00|66.00|1144.85|17500.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Mazda|BT-50 PRO_2DR|BT-50 PRO|Pickup 2dr Free Cab V Man 6sp RWD 2.2DTi|210|320000|02|2200|3|3000||5|5||||||||||||||||16755.00|68.00|1177.61|18000.00||320000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
